bert_score,cb_score,vt_score,tranco_score,url,label
0.003,0.002480674,0.8112,0.5,http://213.209.143.64/adi,0
0.0038,0.005708483,1.0,0.9876,https://remangas.net,1
0.0007,0.000114911,0.8929,0.5,http://112.249.185.223:51809/bin.sh,0
0.0142,0.095291429,1.0,0.9966,https://hola.org,1
0.0009,0.000638234,0.8632,0.5,https://plinth.ba1ustje7ky.ru/awft158g,0
0.0096,0.024511604,1.0,0.9817,https://openalex.org,1
0.2718,0.133773644,0.9592,0.5,http://drosslab.shop/bins/nuklear.arm6,0
0.0022,0.019845729,1.0,0.9991,https://ebay.co.uk,1
0.0027,0.002442533,1.0,0.9848,https://dns-tm.us,1
0.0071,0.00760347,1.0,0.9898,https://klubzaodrasle.com,1
0.0008,0.000197087,0.9847,0.5,http://27.211.231.156:46975/bin.sh,0
0.0014,0.006885341,1.0,0.9833,https://nfhsnetwork.com,1
0.0235,0.033761272,1.0,0.9834,https://disboard.org,1
0.0012,0.000110735,0.8265,0.5,http://222.140.129.153:35003/i,0
0.0209,0.0041423,1.0,0.9887,https://telegraphindia.com,1
0.0011,0.00017854,0.9898,0.5,http://115.54.162.199:45939/i,0
0.0039,0.006326962,1.0,0.9919,https://rubika.ir,1
0.1441,0.005929032,0.9796,0.5,http://85.31.237.39/a-r.m-4.Sakura,0
0.0435,0.006735665,1.0,0.9923,https://google.la,1
0.0007,0.000517058,0.8622,0.5,http://222.138.119.84:60763/bin.sh,0
0.0021,2.61e-05,0.9388,0.5,http://116.111.11.171:11264/.i,0
0.0023,0.006421519,1.0,0.995,https://brdtest.com,1
0.0007,0.003060129,0.9895,0.9879,https://name-servers.ch,1
0.0013,0.000551135,0.9541,0.5,http://177.212.252.109:41799/video.scr,0
0.0007,0.006173438,1.0,0.9854,https://justjared.com,1
0.1023,0.00299322,0.8367,0.5,http://216.126.237.61:8080/poseidon-amd64.bin,0
0.0007,0.000146419,0.8724000000000001,0.5,http://123.188.73.223:36206/bin.sh,0
0.0011,0.000179612,0.8929,0.5,http://42.179.198.164:49120/i,0
0.0015,0.005890745,1.0,0.9849,https://invocacdn.com,1
0.0009,0.000523842,0.8571,0.5,http://78.29.50.238:35534/i,0
0.0029,0.00312909,1.0,0.9958,https://sgsnssdk.com,1
0.0148,0.031805051,1.0,0.9917,https://toongod.org,1
0.0075,0.013886324,1.0,0.9821,https://slgnt.eu,1
0.0011,0.007522586,1.0,0.9927,https://workspaceone.com,1
0.0007,0.008276548,0.7766,0.5,http://130.12.180.72/x7k2m9v8b/m9x7k2v8b3.x86,0
0.0006,0.028947414,0.8214,0.5,http://94.156.152.67/bins/xnxnxnxnxnxnxnxnaarch64xnxn,0
0.0076,0.000437483,1.0,0.9913,https://hdroom.xxx,1
0.0008,0.002957239,1.0,0.9843,https://mybroadband.co.za,1
0.0014,0.004388301,1.0,0.9909,https://queniulf.com,1
0.0007,0.001397132,0.8469,0.5,http://27.8.104.195:39254/bin.sh,0
0.0384,0.001147783,0.8367,0.5,https://temlple.bet/ture.exe,0
0.0552,0.003902584,0.8105,0.5,http://130.12.180.2/main_ppc,0
0.0021,0.000487483,0.8265,0.5,http://120.28.215.157:34937/i,0
0.0011,0.006479105,0.9947,0.9785,https://javmix.tv,1
0.0008,0.004950309,0.9897,0.9811,https://zazporn.net,1
0.0018,0.006515776,1.0,0.996,https://domainnamedns.com,1
0.0011,0.005750244,1.0,0.9901,https://animedekho.co,1
0.0008,0.000521115,0.8622,0.5,https://fl21d.stormw1ng.ru/l4m0uzwv,0
0.0008,0.008852866,1.0,0.9803,https://ebayadservices.com,1
0.0369,0.007737189,0.8367,0.5,http://176.65.132.133/beastmode/b3astmode.sh4,0
0.001,0.014079877,1.0,0.9796,https://mmsvc.io,1
0.0007,0.000317707,0.8158,0.5,http://158.94.208.162/z/zz,0
0.0008,9.8e-05,0.8505,0.5,http://42.224.209.121:54203/bin.sh,0
0.0007,0.028269549,0.9796,0.5,http://37.83.25.64/photo.lnk,0
0.0037,0.007265475,1.0,0.9965,https://tomshardware.com,1
0.0031,0.004893006,1.0,0.9943,https://imagemagick.com,1
0.0282,0.005171821,1.0,0.9821,https://rollcall.com,1
0.002,0.018876668,1.0,0.9905,https://bpcl.in,1
0.0006,0.000165236,1.0,0.9849,https://icc-cpi.int,1
0.0223,0.029405768,1.0,0.9957,https://nrk.no,1
0.0012,0.000175115,0.9847,0.5,http://117.215.94.75:54002/i,0
0.0012,0.120888825,1.0,0.9757,https://vm.co.mz,1
0.0007,0.006255354,0.9947,0.981,https://jizzbunker.com,1
0.0234,0.007519939,1.0,0.9885,https://bringatrailer.com,1
0.0014,0.001597091,1.0,0.9972,https://html-load.com,1
0.006,0.00983459,0.7947,0.5,http://130.12.180.64/bins/nklarm6,0
0.0194,0.005984814,1.0,0.9804,https://logentries.com,1
0.0353,0.082450067,1.0,0.9994,https://ieee.org,1
0.001,0.000100806,0.9133,0.5,http://182.126.121.130:47971/i,0
0.0012,0.021841319,1.0,0.9762,https://sattamatkadpbosskuber.net,1
0.0009,6.64e-05,0.8421,0.5,http://92.112.125.172/z/g,0
0.0011,0.011700861,1.0,0.9824,https://comingsoon.net,1
0.0015,0.00306776,1.0,0.9856,https://crowdin.com,1
0.0164,0.006173438,1.0,0.9956,https://tcgplayer.com,1
0.0024,0.005764555,1.0,0.9791,https://onnetwork.tv,1
0.0031,0.003812038,1.0,0.996,https://natomanga.com,1
0.0009,0.002122847,1.0,0.9832,https://2chan.net,1
0.0017,0.533426089,1.0,0.9813,https://uwyo.edu,1
0.0006,0.005890745,0.9895,0.9757,https://xxxviijmp.com,1
0.0008,0.00229116,0.9133,0.5,https://ambr.am0rc2thed.ru/8bfs3q12,0
0.0075,0.004428616,1.0,0.9764,https://whathifi.com,1
0.0007,0.005210741,0.9286,0.5,https://shard.rapidstone.ru/oa7n3z5g,0
0.0279,0.005708483,1.0,0.989,https://fingerhi.net,1
0.0042,0.008813083,1.0,0.9962,https://felenasoft.com,1
0.0216,0.00629796,0.8418,0.5,http://185.221.21.27/bins/hoho.sh4,0
0.0479,0.042969482,0.8789,0.5,http://141.11.187.165/go/pkg/mod/github.com/sorairolake/lzip-go%40v0.3.5/testdata/fox_crc0.lz.license,0
0.0096,0.003224846,1.0,0.988,https://xsolla.com,1
0.0007,0.001293227,0.8929,0.5,http://60.18.56.147:36190/bin.sh,0
0.0035,0.004447526,1.0,0.9907,https://coolrom.com.au,1
0.0009,0.003004197,0.852,0.5,https://v3xv.fogtangent.ru/z4xpf0l0,0
0.0006,0.001206461,0.8421,0.9924,http://pub-f9a5c0a6eb6f4ccdae33c7dfb02df452.r2.dev/index.html,0
0.0043,0.003055814,1.0,0.9773,https://1c.eu,1
0.0008,0.000129367,0.8622,0.5,http://110.38.222.159:55731/bin.sh,0
0.1342,0.016755633,1.0,0.9978,https://pwc.com,1
0.0007,0.001155211,0.8469,0.5,http://42.5.65.109:48118/bin.sh,0
0.0124,0.001541689,1.0,0.9817,https://bilkent.edu.tr,1
0.0006,0.022006986,1.0,0.9874,https://uqam.ca,1
0.0011,0.000146419,0.9847,0.5,http://221.15.190.190:43399/bin.sh,0
0.0011,0.00841045,1.0,0.9992,https://zoho.com,1
0.0029,0.005279879,1.0,0.9966,https://tesco.com,1
0.0023,0.00014823,0.8214,0.5,http://185.70.130.193:21810/i,0
0.0007,0.000823197,1.0,0.9966,https://awsdns-29.com,1
0.0163,0.006939656,0.9895,0.9808,https://reelshort.com,1
0.0007,0.00481023,1.0,0.9874,https://flepquix.com,1
0.0038,0.004541788,1.0,0.9824,https://indriya.com,1
0.0007,0.0012367,1.0,0.9929,https://awsdns-01.net,1
0.001,0.003750435,1.0,0.9929,https://xg4ken.com,1
0.001,0.002804912,1.0,0.9974,https://douban.com,1
0.0007,0.002568854,1.0,0.9943,https://refinery29.com,1
0.0011,0.000124215,0.898,0.5,http://123.233.150.224:57877/i,0
0.0017,0.008398504,1.0,0.998,https://usercontent.microsoft,1
0.0018,0.004541788,1.0,0.9815,https://yabidos.com,1
0.0265,0.023231944,0.9796,1.0,https://drive.google.com/uc?export=download&id=1Ix36yAta1dtn1KJ9GjgGeOtHlRnQRMvz,0
0.0057,0.010700818,0.9133,0.5,http://176.65.149.4/bins/Demon.mpsl,0
0.0011,9.6e-05,0.852,0.5,http://182.121.223.187:51378/i,0
0.0017,0.002796097,0.9745,0.5,http://182.143.112.135:81/images/Photo.lnk,0
0.001,0.000409184,0.8969,0.5,http://89.125.187.224/armv7l,0
0.0015,0.002629628,0.9789,0.9817,https://000webhostapp.com,1
0.0006,0.000544923,0.8622,0.5,http://74.9.224.148:55273/bin.sh,0
0.0016,0.000631962,0.9286,0.5,https://span2.mistybr1dge.ru/ilpy5bsd,0
0.0009,0.004603549,1.0,0.9856,https://scubaboard.com,1
0.0008,0.000608849,0.9796,0.5,http://60.18.106.189:52236/bin.sh,0
0.0007,0.008758982,1.0,0.9965,https://samsungcloudcdn.com,1
0.0144,0.040649244,1.0,0.9887,https://hse.gov.uk,1
0.0008,0.000869391,0.852,0.5,https://riddle2.c7ibnihi1.ru/2ela0ylw,0
0.0012,0.000361629,0.9847,0.5,http://31.173.12.36:47969/i,0
0.0008,0.001897525,0.7806,0.5,http://94.156.152.6/bins/spc,0
0.0008,0.000284221,1.0,0.9997,https://inner-active.mobi,1
0.0006,0.001881887,,0.978,https://dpimvvvyu5.blog,1
0.0007,0.000474567,0.8724000000000001,0.5,http://61.3.19.251:36437/bin.sh,0
0.0049,0.003628764,0.852,0.5,http://178.128.54.100/bins/i486,0
0.0039,0.006326962,1.0,0.9793,https://regnum.ru,1
0.0091,0.005890745,1.0,0.9963,https://indilogic.com,1
0.0038,0.000330211,0.8469,0.5,http://115.50.35.250:47918/i,0
0.0023,0.005390524,1.0,0.9955,https://capcutapi.us,1
0.0111,0.00237571,0.9898,0.5,https://a5cciv20.rainshield.ru/?apikey=DFghavcFZQqRixuC&activityId=64984cd5-0a4d-4d0b-8d88-5c9cd5f938a7&ocid,0
0.0009,0.000454737,0.8265,0.5,http://110.38.222.159:48969/bin.sh,0
0.0008,0.002890267,1.0,0.9809,https://divar.cloud,1
0.0325,0.886103094,0.8723,0.96,http://akamishitworks.jumpingcrab.com/no_killer/Exodus.mips,0
0.0009,0.004522578,1.0,0.999,https://zijieapi.com,1
0.0026,0.026377367,1.0,0.9951,https://webdav.org,1
0.0028,0.005180059,1.0,0.985,https://mtmeprod.com,1
0.0012,0.00074563,0.8622,0.5,https://guild2.b2ckymembe7.ru/6dgrs51t,0
0.0036,0.008277657,1.0,0.9962,https://zonatelecom.ru,1
0.0008,0.003167774,1.0,0.9887,https://cdnhwc10.com,1
0.0255,0.026875517,1.0,0.9785,https://esy.es,1
0.0007,0.000138428,0.8827,0.5,http://115.56.164.191:39826/bin.sh,0
0.0011,0.001622245,1.0,0.9926,https://prebid.cloud,1
0.0044,3.63e-05,0.8316,0.5,https://213.199.33.111/,0
0.001,0.001729317,0.8827,0.5,http://123.209.65.254:85/sshd,0
0.0007,0.008047196,1.0,0.9989,https://samsungcloud.tv,1
0.002,0.001060611,1.0,0.9968,https://alltel24.ru,1
0.001,0.004039785,1.0,0.9987,https://xvv1deos.com,1
0.0006,0.001240731,0.8061,0.5,http://156.226.175.32/dbg,0
0.0009,0.00105947,1.0,0.983,https://dewrain.life,1
0.0012,0.000775746,0.8622,0.5,https://kalvex.sa5imw2ter.ru/cg61mb6r,0
0.0057,0.002032184,0.7947,0.9981,https://robl.vercel.app/,0
0.0421,0.005286381,0.8421,0.5,http://91.200.220.143/bins/shadow.m68k,0
0.0009,0.01401041,1.0,0.9951,https://ama-assn.org,1
0.0151,0.010191765,1.0,0.9765,https://nationalbroadband.pk,1
0.0114,0.006493779,0.8112,0.5,http://213.209.143.64/tell.sh,0
0.0089,0.107330634,0.9202,0.9787,http://genre-difficulty-whatever-responding.trycloudflare.com/AA2.txt,0
0.003,0.004808569,1.0,0.9943,https://formstack.com,1
0.0073,0.002245845,1.0,0.9827,https://griffith.edu.au,1
0.0021,0.00452105,1.0,0.9811,https://yodel.co.uk,1
0.0032,0.003733651,1.0,0.9925,https://warframe.com,1
0.0223,0.055746523,0.9694,0.5,http://50.6.248.160/chocolatecheesecake/yamaha.arm6,0
0.0009,0.022006986,1.0,0.9922,https://shaw.ca,1
0.0009,0.00452105,1.0,0.9877,https://whois.co.kr,1
0.0229,0.009910632,0.8214,0.5,http://141.98.10.91/bins/sumrak.arm,0
0.0081,0.015383494,1.0,0.9946,https://ukr.net,1
0.0032,0.004541788,1.0,0.9819,https://baitoru.com,1
0.001,0.004541788,1.0,0.9983,https://bakusai.com,1
0.0006,0.000586655,0.9439,0.5,http://182.119.58.98:35677/bin.sh,0
0.0022,0.000349629,0.9796,0.5,http://219.155.63.241:51740/i,0
0.0041,0.000169797,0.9694,0.5,http://222.246.43.84:31908/i,0
0.0019,0.004808569,1.0,0.9925,https://tiermaker.com,1
0.0018,0.003354402,0.9082,0.5,http://130.12.180.64/wget.sh,0
0.019,0.016755633,1.0,0.998,https://ovh.com,1
0.001,0.005279879,1.0,0.9774,https://xwemo.com,1
0.0007,0.002270748,0.8367,0.5,http://180.76.141.175:8090/02.08.2022.exe,0
0.0102,0.004344547,1.0,0.9779,https://openid.net,1
0.0222,0.002776694,0.9337,0.5,http://213.21.229.201/bins/nova.m68k,0
0.0139,0.009222859,1.0,0.9751,https://notino.it,1
0.083,0.006073095,0.8878,0.5,http://193.35.154.205/ionetworks.mpsl,0
0.0056,0.005257412,1.0,0.9959,https://arionplay.com,1
0.0118,0.004344547,1.0,0.9816,https://onyphe.net,1
0.0033,0.006207326,1.0,0.9997,https://media.net,1
0.0007,0.000683866,0.8469,0.5,https://4eie3.rainsh1eld.ru/jc200yho,0
0.0051,0.000319505,0.852,0.5,http://110.39.238.26:39004/i,0
0.0009,0.000230755,0.8214,0.5,http://91.92.243.183/.Sppc,0
0.0108,0.007684973,1.0,0.987,https://doppiostreams.com,1
0.0007,0.000338684,0.8929,0.5,http://34.236.146.239/batirj,0
0.0009,0.004813975,0.9947,0.9907,https://mykadri.tv,1
0.0084,0.002014056,1.0,0.9829,https://adx.bid,1
0.0008,0.000669503,0.8842,0.833,https://4r272ptd8p.ufs.sh/f/sIexHIiYqcHgiZ5fOYMz1d3IT8hV5cPSUAptiGLKqbHmwQZg,0
0.0136,0.004535139,1.0,0.9941,https://setlist.fm,1
0.0014,0.000349629,0.8571,0.5,http://103.164.128.58:45187/i,0
0.0007,0.002162463,1.0,0.9805,https://evan-musics.ir,1
0.0008,0.000133607,0.8724000000000001,0.5,https://hb999.comp0ser5kid.ru/z526rdew,0
0.0007,0.000384516,0.7979,0.5,http://196.251.107.61/bot.exe,0
0.0035,0.004808569,1.0,0.9886,https://krstarica.com,1
0.001,0.005710924,1.0,0.9779,https://115.com,1
0.0019,0.000349629,0.852,0.5,http://113.228.151.72:40685/i,0
0.0025,0.000169598,0.8947,0.5,http://222.136.108.13:39926/i,0
0.0007,0.000226568,0.8367,0.5,http://115.58.37.63:53811/bin.sh,0
0.0006,0.003008995,0.7789,0.5,http://130.12.180.34/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arc,0
0.0008,0.009947309,0.9541,0.984,http://198-144-189-90.cprapid.com/tplink,0
0.0032,0.006418554,1.0,0.9933,https://wordstream.com,1
0.0056,0.005890745,1.0,0.9815,https://recruitee.com,1
0.0006,0.0037267,1.0,0.9831,https://binaryedge.ninja,1
0.001,0.000219371,0.8929,0.5,http://221.15.219.109:47605/bin.sh,0
0.0027,0.000345311,0.9439,0.5,http://222.137.22.9:35309/i,0
0.001,0.004904561,1.0,0.9946,https://bezeqint.net,1
0.0269,0.004344547,1.0,0.9941,https://haplat.net,1
0.0015,0.00167702,1.0,0.983,https://animefire.plus,1
0.0041,0.004808569,1.0,0.9771,https://feedtofap.com,1
0.003,0.000143727,0.8469,0.5,http://110.37.105.169:33202/i,0
0.0007,0.001029249,0.8061,0.5,http://198.144.189.90/zgp,0
0.0042,0.013886324,1.0,0.9787,https://iwank.tv,1
0.0006,0.003464247,0.8112,0.5,http://178.16.55.189/files/6350135267/UbebUKM.exe,0
0.0113,0.017987969,1.0,0.9826,https://visir.is,1
0.0021,0.000668219,0.898,0.5,http://42.235.101.185:36739/i,0
0.0012,0.003224846,1.0,0.9854,https://sanmar.com,1
0.0014,0.000401388,0.9847,0.5,http://115.55.237.4:50094/i,0
0.0156,0.014111552,0.7525999999999999,0.5,http://143.20.185.78/bins/frost.m68k,0
0.0013,0.000265276,0.9541,0.5,http://115.55.53.91:46023/i,0
0.0067,0.006479105,1.0,0.9777,https://sonarr.tv,1
0.0007,0.002366372,1.0,0.9818,https://t13.cl,1
0.0009,0.004312586,1.0,0.9773,https://ndmsystems.com,1
0.0006,0.003148629,1.0,0.9886,https://javmost2.video,1
0.0013,0.001224246,0.9895,0.9915,https://dizibox.live,1
0.0018,0.004541788,1.0,0.9898,https://kanesex.com,1
0.0007,0.000586655,0.8842,0.5,http://175.148.3.232:39941/bin.sh,0
0.0075,0.004461891,1.0,0.9777,https://playtube.tv,1
0.0026,0.047659808,1.0,0.9971,https://consumerreports.org,1
0.003,0.000143727,0.8947,0.5,http://112.246.19.162:46780/i,0
0.0014,0.00426479,1.0,0.9993,https://comcast.com,1
0.0013,0.007917333,1.0,0.9822,https://audi.com,1
0.001,0.002978761,1.0,0.9811,https://3cx.us,1
0.0045,0.180264898,0.8158,0.5,http://f.digitalmaillane.com/igit/4/ezk8wkaNdsa52m5gwqN0s7N67hzhaqNfqvNrskN3gNwNp,0
0.0017,0.005356021,0.8571,0.5,https://ember.quarkspoon.ru/ddl1mawy,0
0.0026,0.001488961,0.8367,0.5,http://64.227.129.58:8083/,0
0.0228,0.004522578,1.0,0.995,https://biblehub.com,1
0.1058,0.117751732,1.0,0.9965,https://edx.org,1
0.0014,0.003224846,1.0,0.9989,https://sascdn.com,1
0.0013,0.00233923,1.0,0.989,https://360totalsecurity.com,1
0.001,0.002511684,1.0,0.9873,https://cmail20.com,1
0.0058,0.001219118,0.8571,0.5,https://kenfyl.lobo8rnerf1.ru/drpx5mdm,0
0.0031,0.005044616,1.0,0.9824,https://uclouvain.be,1
0.0105,0.004547609,1.0,0.9971,https://ifconfig.me,1
0.0017,0.00306776,1.0,0.9922,https://asriran.com,1
0.0008,0.001468709,0.8247,0.5,http://135.225.120.199/Vye32GsS2g38eKHmaKrLdDjgrnf2YBT4/FGx8SNCa4txePA.arc,0
0.0017,0.000176842,0.9541,0.5,http://62.196.41.132:26464/i,0
0.0023,0.004647019,1.0,0.9999,https://gvt2.com,1
0.0008,0.00016125,0.8418,0.5,http://119.189.252.162:38207/i,0
0.0052,0.006735665,1.0,0.9853,https://sonnen.de,1
0.0007,0.004620028,0.9796,0.5,http://37.82.3.73/photo.lnk,0
0.0051,0.024863254,1.0,0.9865,https://openwrt.org,1
0.0029,0.006531005,0.8929,0.5,http://179.43.172.109/bins/ppc440fp,0
0.0019,0.008852866,1.0,0.9961,https://guardingvision.com,1
0.0009,0.000242914,0.8947,0.5,http://124.94.84.68:48696/i,0
0.002,0.000501437,0.9031,0.5,http://182.127.35.204:50609/i,0
0.0273,0.019251284,1.0,0.9959,https://kit.com,1
0.0045,0.004428616,1.0,0.9795,https://sarthaks.com,1
0.0009,0.002796615,1.0,0.9872,https://8slp.net,1
0.001,0.000266333,0.8571,0.5,http://113.229.176.65:34324/i,0
0.0011,0.001031242,0.9643,0.5,https://tezqiw.chup7unwhe7e.ru/2iakwdu1,0
0.0014,0.000105141,0.8367,0.5,http://5.27.166.115:47371/i,0
0.0012,0.000447089,0.8469,0.5,http://109.230.231.37:9999/dec_pc3.exe,0
0.0009,0.002804912,1.0,0.9795,https://zurich.com,1
0.0012,0.000113902,0.9847,0.5,http://42.228.102.209:49709/bin.sh,0
0.0033,0.004898681,0.7857000000000001,0.5,http://143.20.185.78/arm6,0
0.0052,0.011627756,0.8177,0.5,http://94.156.152.90/bins/arm7,0
0.0007,0.00074563,0.949,0.5,https://habzi4.sp0rt5updat.ru/rl2tf23v,0
0.001,0.009214974,0.8622,0.5,https://72.ko1osunde2d.ru/0y9z3uiu,0
0.0008,9.28e-05,0.9439,0.5,http://42.231.255.233:59941/bin.sh,0
0.0646,0.695175739,0.8214,0.9715,http://iamnashitop.chickenkiller.com/bins/nova.arm,0
0.0054,0.004535241,1.0,0.9837,https://bidgx.com,1
0.0159,0.027966032,1.0,0.9826,https://giavang.org,1
0.0016,0.0079317,0.7968999999999999,0.5,http://192.227.152.84/sdxkzX_UXA229x.arm5,0
0.001,0.000416976,1.0,0.9897,https://t1-cloud.ru,1
0.0009,0.010642173,1.0,0.9907,https://yusercontent.com,1
0.0028,0.018876668,1.0,0.977,https://bmwi.de,1
0.002,0.019745999,1.0,0.9926,https://citrixworkspacesapi.net,1
0.0007,0.00035092,0.8214,0.5,http://180.191.254.103:37332/bin.sh,0
0.0018,0.000619513,0.8138,0.5,http://202.154.5.83:9092/,0
0.0007,0.001007828,0.8265,0.5,http://112.198.193.5:36047/bin.sh,0
0.001,6.22e-05,0.8737,0.5,http://14.226.139.149:8166/.i,0
0.0008,0.005279879,1.0,0.9853,https://merck.com,1
0.002,0.005984814,1.0,0.9885,https://fextralife.com,1
0.0034,0.005074204,0.8265,0.5,http://185.113.223.41/bins/bin.i686,0
0.0007,0.003832659,0.8776,0.5,http://130.12.180.43/files/7449711934/ilIVj5u.exe,0
0.0026,0.000222581,0.8622,0.5,http://222.139.120.47:53501/i,0
0.0018,0.002895148,1.0,0.9772,https://coinpan.com,1
0.0063,0.009910632,0.8214,0.5,http://141.98.10.91/bins/sumrak.ppc,0
0.003,0.003874653,1.0,0.9972,https://oaistatic.com,1
0.0228,0.005342029,1.0,0.9938,https://uninet.net.mx,1
0.001,0.003069886,1.0,0.9975,https://yammer.com,1
0.0029,0.006451032,1.0,0.9888,https://facepunch.com,1
0.004,0.004268193,1.0,0.9901,https://nankankeiba.com,1
0.0007,2.54e-05,0.8265,0.5,http://62.60.226.159/9.exe,0
0.0009,0.000218501,0.8827,0.5,http://110.36.16.186:44560/bin.sh,0
0.0216,0.011261949,1.0,0.9994,https://googletagservices.com,1
0.0065,0.003733651,0.9895,0.9848,https://godagree.com,1
0.0006,0.001048372,0.8622,0.5,https://mup3al.che6u7therm.ru/wzmg7yhj,0
0.0031,0.002366372,1.0,0.9837,https://e24.no,1
0.001,0.004173362,0.7959,0.5,http://91.202.233.215/t/qpwoe32.txt,0
0.0011,0.004065604,0.8469,0.5,https://spar.plume-anchor.ru/oedm5va5,0
0.0009,0.000169797,0.9031,0.5,http://219.157.17.88:41746/i,0
0.0007,0.002804912,1.0,0.9992,https://disqus.com,1
0.0051,0.000179867,0.852,0.5,http://115.51.101.228:48027/i,0
0.0006,0.003826558,1.0,0.9782,https://d-cd.net,1
0.005,0.000589526,0.8673,0.5,http://110.37.22.55:46701/i,0
0.0014,0.533426089,1.0,0.979,https://pace.edu,1
0.0012,0.013886324,1.0,0.9809,https://soliq.uz,1
0.0007,0.001170196,0.8673,0.5,https://shift.qu1rkbasin.ru/gchou56n,0
0.1497,0.009950767,0.8947,0.9996,https://juke-download.pages.dev/%E7%82%AC%E5%AE%A2AI_5.0_20251115_214144.apk,0
0.0007,0.004535139,1.0,0.9772,https://betpawa.bj,1
0.0018,0.007827408,1.0,0.9837,https://wifly.net,1
0.0006,0.00047869,0.8214,0.5,http://192.227.158.61/02.08.2022.exe,0
0.0007,0.000146419,0.9082,0.5,http://116.138.134.25:41941/bin.sh,0
0.001,0.006759074,0.9898,0.5,https://151.16.109.173:8443/sda1/Video.lnk,0
0.0006,0.001493408,0.8367,0.5,https://dafryl.stonem1st.ru/zgxcucc8,0
0.0149,0.016755633,1.0,0.9946,https://cbs.com,1
0.0007,0.006504612,0.9734,0.9801,https://safebrowse.io,1
0.0014,0.000199802,0.9847,0.5,http://42.239.155.32:43158/i,0
0.0013,0.002922723,1.0,0.9899,https://keiba.go.jp,1
0.0008,0.001113123,0.8418,0.5,http://123.8.43.60:39201/bin.sh,0
0.0026,0.006173438,1.0,0.9813,https://chunkbase.com,1
0.0008,0.001289902,0.9842,0.9929,https://wfwf443.com,1
0.0018,0.005258536,0.9895,0.9891,https://frhiys.com,1
0.0016,0.00306776,1.0,0.9847,https://youappi.com,1
0.0017,0.008531661,1.0,0.991,https://romsgames.net,1
0.0007,0.00012081,0.8776,0.5,http://219.155.210.238:41250/bin.sh,0
0.0024,0.012612213,1.0,0.9955,https://oath.com,1
0.0148,0.021825291,0.9898,1.0,https://drive.google.com/uc?export=download&id=1tReJqgHBntguShjw1gA2P8fP4JazQQqS,0
0.0021,0.004808569,1.0,0.9924,https://wsoversea.com,1
0.005,0.002799626,1.0,0.9888,https://spectator.co.uk,1
0.0016,9.14e-05,0.9895,0.9988,https://rule34.xxx,1
0.0009,0.002998468,1.0,0.9921,https://zani64.com,1
0.0079,0.007023347,1.0,0.997,https://chinanetcenter.com,1
0.007,0.008958665,0.8367,0.5,https://laxven.datashade.ru/1qs3s1mm,0
0.0082,0.002085052,0.8827,0.5,http://213.209.143.48/arm6,0
0.0014,0.000219042,0.9694,0.5,http://115.59.27.109:48529/i,0
0.0048,0.006418554,1.0,0.9853,https://branchable.com,1
0.0058,0.005448971,1.0,0.9808,https://moneygram.com,1
0.0008,0.013195271,1.0,0.9747,https://bajajfinservmarkets.in,1
0.0019,0.059942764,1.0,0.9846,https://bondedsender.org,1
0.0015,0.000222581,0.9235,0.5,http://219.156.131.30:49523/i,0
0.0019,0.00449367,1.0,0.9989,https://aparat.com,1
0.0013,0.000803264,0.852,0.5,https://murd1k.period5ty1ed.ru/1t1s72ev,0
0.0015,0.002736837,0.8542,0.5,http://91.215.85.189/dropper.apk,0
0.0233,0.005413995,0.7602,0.5,http://81.88.18.108/bins/shadow.sh4,0
0.0007,0.000764797,0.9286,0.5,http://117.209.81.35:37306/bin.sh,0
0.0049,0.008751117,1.0,0.9969,https://konami.net,1
0.0007,0.000320473,0.9847,0.5,http://42.177.61.16:38737/bin.sh,0
0.2013,0.508788474,0.8214,0.5133,http://formjack.page.gd/arquivo_20251211124408.txt,0
0.0008,0.000467001,0.9898,0.5,http://117.209.87.251:44028/bin.sh,0
0.0007,0.006900276,1.0,0.994,https://motherjones.com,1
0.0008,0.002090393,1.0,0.9778,https://manhwa-tower.ir,1
0.0117,0.035857362,1.0,0.9799,https://omicsonline.org,1
0.0009,0.005258536,1.0,0.9852,https://whukns.com,1
0.0028,0.000143727,0.8827,0.5,http://219.155.10.225:40382/i,0
0.0012,0.003464247,0.8163,0.5,http://178.16.55.189/files/7782139129/rWdhlrs.exe,0
0.0017,0.004541788,1.0,0.9851,https://yelpcdn.com,1
